CALC_FOR_STATE_ACCT,CAMPUS,CAMPNAME,DISTRICT,DISTNAME,COUNTY,CNTYNAME,REGION,REGNNAME,CAMP_ALLD,CAMP_ALLN_CMP2,CAMP_ALLN_GRAD,CAMP_ALLN_CONT,CAMP_ALLN_TXCHSE,CAMP_ALLN_DROP,CAMP_ALLR_CMP2,CAMP_ALLR_GRAD,CAMP_ALLR_CONT,CAMP_ALLR_TXCHSE,CAMP_ALLR_DROP,CAMP_ALLR_RAED,CAMP_AAD,CAMP_AAN_CMP2,CAMP_AAN_GRAD,CAMP_AAN_CONT,CAMP_AAN_TXCHSE,CAMP_AAN_DROP,CAMP_AAR_CMP2,CAMP_AAR_GRAD,CAMP_AAR_CONT,CAMP_AAR_TXCHSE,CAMP_AAR_DROP,CAMP_AAR_RAED,CAMP_ASD,CAMP_ASN_CMP2,CAMP_ASN_GRAD,CAMP_ASN_CONT,CAMP_ASN_TXCHSE,CAMP_ASN_DROP,CAMP_ASR_CMP2,CAMP_ASR_GRAD,CAMP_ASR_CONT,CAMP_ASR_TXCHSE,CAMP_ASR_DROP,CAMP_ASR_RAED,CAMP_HSD,CAMP_HSN_CMP2,CAMP_HSN_GRAD,CAMP_HSN_CONT,CAMP_HSN_TXCHSE,CAMP_HSN_DROP,CAMP_HSR_CMP2,CAMP_HSR_GRAD,CAMP_HSR_CONT,CAMP_HSR_TXCHSE,CAMP_HSR_DROP,CAMP_HSR_RAED,CAMP_MUD,CAMP_MUN_CMP2,CAMP_MUN_GRAD,CAMP_MUN_CONT,CAMP_MUN_TXCHSE,CAMP_MUN_DROP,CAMP_MUR_CMP2,CAMP_MUR_GRAD,CAMP_MUR_CONT,CAMP_MUR_TXCHSE,CAMP_MUR_DROP,CAMP_MUR_RAED,CAMP_NAD,CAMP_NAN_CMP2,CAMP_NAN_GRAD,CAMP_NAN_CONT,CAMP_NAN_TXCHSE,CAMP_NAN_DROP,CAMP_NAR_CMP2,CAMP_NAR_GRAD,CAMP_NAR_CONT,CAMP_NAR_TXCHSE,CAMP_NAR_DROP,CAMP_NAR_RAED,CAMP_PID,CAMP_PIN_CMP2,CAMP_PIN_GRAD,CAMP_PIN_CONT,CAMP_PIN_TXCHSE,CAMP_PIN_DROP,CAMP_PIR_CMP2,CAMP_PIR_GRAD,CAMP_PIR_CONT,CAMP_PIR_TXCHSE,CAMP_PIR_DROP,CAMP_PIR_RAED,CAMP_WHD,CAMP_WHN_CMP2,CAMP_WHN_GRAD,CAMP_WHN_CONT,CAMP_WHN_TXCHSE,CAMP_WHN_DROP,CAMP_WHR_CMP2,CAMP_WHR_GRAD,CAMP_WHR_CONT,CAMP_WHR_TXCHSE,CAMP_WHR_DROP,CAMP_WHR_RAED,CAMP_ECND,CAMP_ECNN_CMP2,CAMP_ECNN_GRAD,CAMP_ECNN_CONT,CAMP_ECNN_TXCHSE,CAMP_ECNN_DROP,CAMP_ECNR_CMP2,CAMP_ECNR_GRAD,CAMP_ECNR_CONT,CAMP_ECNR_TXCHSE,CAMP_ECNR_DROP,CAMP_ECNR_RAED,CAMP_NECND,CAMP_NECNN_CMP2,CAMP_NECNN_GRAD,CAMP_NECNN_CONT,CAMP_NECNN_TXCHSE,CAMP_NECNN_DROP,CAMP_NECNR_CMP2,CAMP_NECNR_GRAD,CAMP_NECNR_CONT,CAMP_NECNR_TXCHSE,CAMP_NECNR_DROP,CAMP_NECNR_RAED,CAMP_FEMD,CAMP_FEMN_CMP2,CAMP_FEMN_GRAD,CAMP_FEMN_CONT,CAMP_FEMN_TXCHSE,CAMP_FEMN_DROP,CAMP_FEMR_CMP2,CAMP_FEMR_GRAD,CAMP_FEMR_CONT,CAMP_FEMR_TXCHSE,CAMP_FEMR_DROP,CAMP_FEMR_RAED,CAMP_MALD,CAMP_MALN_CMP2,CAMP_MALN_GRAD,CAMP_MALN_CONT,CAMP_MALN_TXCHSE,CAMP_MALN_DROP,CAMP_MALR_CMP2,CAMP_MALR_GRAD,CAMP_MALR_CONT,CAMP_MALR_TXCHSE,CAMP_MALR_DROP,CAMP_MALR_RAED,CAMP_ATRD,CAMP_ATRN_CMP2,CAMP_ATRN_GRAD,CAMP_ATRN_CONT,CAMP_ATRN_TXCHSE,CAMP_ATRN_DROP,CAMP_ATRR_CMP2,CAMP_ATRR_GRAD,CAMP_ATRR_CONT,CAMP_ATRR_TXCHSE,CAMP_ATRR_DROP,CAMP_ATRR_RAED,CAMP_BED,CAMP_BEN_CMP2,CAMP_BEN_GRAD,CAMP_BEN_CONT,CAMP_BEN_TXCHSE,CAMP_BEN_DROP,CAMP_BER_CMP2,CAMP_BER_GRAD,CAMP_BER_CONT,CAMP_BER_TXCHSE,CAMP_BER_DROP,CAMP_BER_RAED,CAMP_CTED,CAMP_CTEN_CMP2,CAMP_CTEN_GRAD,CAMP_CTEN_CONT,CAMP_CTEN_TXCHSE,CAMP_CTEN_DROP,CAMP_CTER_CMP2,CAMP_CTER_GRAD,CAMP_CTER_CONT,CAMP_CTER_TXCHSE,CAMP_CTER_DROP,CAMP_CTER_RAED,CAMP_DYSD,CAMP_DYSN_CMP2,CAMP_DYSN_GRAD,CAMP_DYSN_CONT,CAMP_DYSN_TXCHSE,CAMP_DYSN_DROP,CAMP_DYSR_CMP2,CAMP_DYSR_GRAD,CAMP_DYSR_CONT,CAMP_DYSR_TXCHSE,CAMP_DYSR_DROP,CAMP_DYSR_RAED,CAMP_VFOSD,CAMP_VFOSN_CMP2,CAMP_VFOSN_GRAD,CAMP_VFOSN_CONT,CAMP_VFOSN_TXCHSE,CAMP_VFOSN_DROP,CAMP_VFOSR_CMP2,CAMP_VFOSR_GRAD,CAMP_VFOSR_CONT,CAMP_VFOSR_TXCHSE,CAMP_VFOSR_DROP,CAMP_VFOSR_RAED,CAMP_FOSD,CAMP_FOSN_CMP2,CAMP_FOSN_GRAD,CAMP_FOSN_CONT,CAMP_FOSN_TXCHSE,CAMP_FOSN_DROP,CAMP_FOSR_CMP2,CAMP_FOSR_GRAD,CAMP_FOSR_CONT,CAMP_FOSR_TXCHSE,CAMP_FOSR_DROP,CAMP_FOSR_RAED,CAMP_GFTD,CAMP_GFTN_CMP2,CAMP_GFTN_GRAD,CAMP_GFTN_CONT,CAMP_GFTN_TXCHSE,CAMP_GFTN_DROP,CAMP_GFTR_CMP2,CAMP_GFTR_GRAD,CAMP_GFTR_CONT,CAMP_GFTR_TXCHSE,CAMP_GFTR_DROP,CAMP_GFTR_RAED,CAMP_VHLD,CAMP_VHLN_CMP2,CAMP_VHLN_GRAD,CAMP_VHLN_CONT,CAMP_VHLN_TXCHSE,CAMP_VHLN_DROP,CAMP_VHLR_CMP2,CAMP_VHLR_GRAD,CAMP_VHLR_CONT,CAMP_VHLR_TXCHSE,CAMP_VHLR_DROP,CAMP_VHLR_RAED,CAMP_IMMD,CAMP_IMMN_CMP2,CAMP_IMMN_GRAD,CAMP_IMMN_CONT,CAMP_IMMN_TXCHSE,CAMP_IMMN_DROP,CAMP_IMMR_CMP2,CAMP_IMMR_GRAD,CAMP_IMMR_CONT,CAMP_IMMR_TXCHSE,CAMP_IMMR_DROP,CAMP_IMMR_RAED,CAMP_LEPHSD,CAMP_LEPHSN_CMP2,CAMP_LEPHSN_GRAD,CAMP_LEPHSN_CONT,CAMP_LEPHSN_TXCHSE,CAMP_LEPHSN_DROP,CAMP_LEPHSR_CMP2,CAMP_LEPHSR_GRAD,CAMP_LEPHSR_CONT,CAMP_LEPHSR_TXCHSE,CAMP_LEPHSR_DROP,CAMP_LEPHSR_RAED,CAMP_LEPD,CAMP_LEPN_CMP2,CAMP_LEPN_GRAD,CAMP_LEPN_CONT,CAMP_LEPN_TXCHSE,CAMP_LEPN_DROP,CAMP_LEPR_CMP2,CAMP_LEPR_GRAD,CAMP_LEPR_CONT,CAMP_LEPR_TXCHSE,CAMP_LEPR_DROP,CAMP_LEPR_RAED,CAMP_MIGD,CAMP_MIGN_CMP2,CAMP_MIGN_GRAD,CAMP_MIGN_CONT,CAMP_MIGN_TXCHSE,CAMP_MIGN_DROP,CAMP_MIGR_CMP2,CAMP_MIGR_GRAD,CAMP_MIGR_CONT,CAMP_MIGR_TXCHSE,CAMP_MIGR_DROP,CAMP_MIGR_RAED,CAMP_FDMILD,CAMP_FDMILN_CMP2,CAMP_FDMILN_GRAD,CAMP_FDMILN_CONT,CAMP_FDMILN_TXCHSE,CAMP_FDMILN_DROP,CAMP_FDMILR_CMP2,CAMP_FDMILR_GRAD,CAMP_FDMILR_CONT,CAMP_FDMILR_TXCHSE,CAMP_FDMILR_DROP,CAMP_FDMILR_RAED,CAMP_MILD,CAMP_MILN_CMP2,CAMP_MILN_GRAD,CAMP_MILN_CONT,CAMP_MILN_TXCHSE,CAMP_MILN_DROP,CAMP_MILR_CMP2,CAMP_MILR_GRAD,CAMP_MILR_CONT,CAMP_MILR_TXCHSE,CAMP_MILR_DROP,CAMP_MILR_RAED,CAMP_SPED,CAMP_SPEN_CMP2,CAMP_SPEN_GRAD,CAMP_SPEN_CONT,CAMP_SPEN_TXCHSE,CAMP_SPEN_DROP,CAMP_SPER_CMP2,CAMP_SPER_GRAD,CAMP_SPER_CONT,CAMP_SPER_TXCHSE,CAMP_SPER_DROP,CAMP_SPER_RAED,CAMP_TTLD,CAMP_TTLN_CMP2,CAMP_TTLN_GRAD,CAMP_TTLN_CONT,CAMP_TTLN_TXCHSE,CAMP_TTLN_DROP,CAMP_TTLR_CMP2,CAMP_TTLR_GRAD,CAMP_TTLR_CONT,CAMP_TTLR_TXCHSE,CAMP_TTLR_DROP,CAMP_TTLR_RAED
Yes,116915001,Bland H S,116915,Bland ISD,116,Hunt County,10,Richardson,46,46,46,0,0,0,100,100,0,0,0,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,18,18,18,0,0,0,100,100,0,0,0,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,25,25,25,0,0,0,100,100,0,0,0,96,14,14,14,0,0,0,100,100,0,0,0,86,32,32,32,0,0,0,100,100,0,0,0,91,20,20,20,0,0,0,100,100,0,0,0,90,26,26,26,0,0,0,100,100,0,0,0,89,9,9,9,0,0,0,100,100,0,0,0,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,39,39,0,0,0,100,100,0,0,0,97,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,0,0,0,100,100,0,0,0,60,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.
No,116916001,Boles H S,116916,Boles ISD,116,Hunt County,10,Richardson,49,49,49,0,0,0,100,100,0,0,0,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,6,6,6,0,0,0,100,100,0,0,0,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,39,39,0,0,0,100,100,0,0,0,95,16,16,16,0,0,0,100,100,0,0,0,81,33,33,33,0,0,0,100,100,0,0,0,94,30,30,30,0,0,0,100,100,0,0,0,90,19,19,19,0,0,0,100,100,0,0,0,90,18,18,18,0,0,0,100,100,0,0,0,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,12,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,5,5,5,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,0,0,0,100,100,0,0,0,33,49,49,49,0,0,0,100,100,0,0,0,90
Yes,116916001,Boles H S,116916,Boles ISD,116,Hunt County,10,Richardson,49,49,49,0,0,0,100,100,0,0,0,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,6,6,6,0,0,0,100,100,0,0,0,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,39,39,0,0,0,100,100,0,0,0,95,16,16,16,0,0,0,100,100,0,0,0,81,33,33,33,0,0,0,100,100,0,0,0,94,30,30,30,0,0,0,100,100,0,0,0,90,19,19,19,0,0,0,100,100,0,0,0,90,18,18,18,0,0,0,100,100,0,0,0,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,12,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,5,5,5,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,0,0,0,100,100,0,0,0,33,49,49,49,0,0,0,100,100,0,0,0,90
No,117901001,Borger H S,117901,Borger ISD,117,Hutchinson County,16,Amarillo,179,172,170,2,0,7,96,95,1,0,4,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,75,73,2,0,2,97,95,3,0,3,86,5,5,5,0,0,0,100,100,0,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,90,85,85,0,0,5,94,94,0,0,6,87,77,74,73,1,0,3,96,95,1,0,4,84,102,98,97,1,0,4,96,95,1,0,4,86,93,90,90,0,0,3,97,97,0,0,3,90,86,82,80,2,0,4,95,93,2,0,5,79,79,77,76,1,0,2,98,96,1,0,3,74,6,6,6,0,0,0,100,100,0,0,0,33,90,85,84,1,0,5,94,93,1,0,6,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,14,14,14,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,8,8,7,1,0,0,100,88,13,0,0,43,7,7,6,1,0,0,100,86,14,0,0,33,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,26,24,2,0,0,100,92,8,0,0,50,0,0,0,0,0,0,.,.,.,.,.,.
Yes,117901001,Borger H S,117901,Borger ISD,117,Hutchinson County,16,Amarillo,179,172,170,2,0,7,96,95,1,0,4,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,75,73,2,0,2,97,95,3,0,3,86,5,5,5,0,0,0,100,100,0,0,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,90,85,85,0,0,5,94,94,0,0,6,87,77,74,73,1,0,3,96,95,1,0,4,84,102,98,97,1,0,4,96,95,1,0,4,86,93,90,90,0,0,3,97,97,0,0,3,90,86,82,80,2,0,4,95,93,2,0,5,79,79,77,76,1,0,2,98,96,1,0,3,74,6,6,6,0,0,0,100,100,0,0,0,33,90,85,84,1,0,5,94,93,1,0,6,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,14,14,14,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,8,8,7,1,0,0,100,88,13,0,0,43,7,7,6,1,0,0,100,86,14,0,0,33,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,26,24,2,0,0,100,92,8,0,0,50,0,0,0,0,0,0,.,.,.,.,.,.
No,117903001,Sanford-Fritch H S,117903,Sanford-Fritch ISD,117,Hutchinson County,16,Amarillo,54,53,51,2,0,1,98,94,4,0,2,80,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,47,46,44,2,0,1,98,94,4,0,2,80,15,14,13,1,0,1,93,87,7,0,7,69,39,39,38,1,0,0,100,97,3,0,0,84,23,22,21,1,0,1,96,91,4,0,4,81,31,31,30,1,0,0,100,97,3,0,0,80,15,15,13,2,0,0,100,87,13,0,0,54,0,0,0,0,0,0,.,.,.,.,.,.,27,27,26,1,0,0,100,96,4,0,0,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,4,1,0,0,100,80,20,0,0,25,0,0,0,0,0,0,.,.,.,.,.,.
Yes,117903001,Sanford-Fritch H S,117903,Sanford-Fritch ISD,117,Hutchinson County,16,Amarillo,54,53,51,2,0,1,98,94,4,0,2,80,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,47,46,44,2,0,1,98,94,4,0,2,80,15,14,13,1,0,1,93,87,7,0,7,69,39,39,38,1,0,0,100,97,3,0,0,84,23,22,21,1,0,1,96,91,4,0,4,81,31,31,30,1,0,0,100,97,3,0,0,80,15,15,13,2,0,0,100,87,13,0,0,54,0,0,0,0,0,0,.,.,.,.,.,.,27,27,26,1,0,0,100,96,4,0,0,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,4,1,0,0,100,80,20,0,0,25,0,0,0,0,0,0,.,.,.,.,.,.
No,117904001,West Texas H S,117904,Plemons-Stinnett-Phillips CISD,117,Hutchinson County,16,Amarillo,62,62,62,0,0,0,100,100,0,0,0,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,17,17,17,0,0,0,100,100,0,0,0,71,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,43,43,43,0,0,0,100,100,0,0,0,88,20,20,20,0,0,0,100,100,0,0,0,85,42,42,42,0,0,0,100,100,0,0,0,81,32,32,32,0,0,0,100,100,0,0,0,84,30,30,30,0,0,0,100,100,0,0,0,80,10,10,10,0,0,0,100,100,0,0,0,70,0,0,0,0,0,0,.,.,.,.,.,.,15,15,15,0,0,0,100,100,0,0,0,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,0,0,0,100,100,0,0,0,80,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,8,8,8,0,0,0,100,100,0,0,0,75,62,62,62,0,0,0,100,100,0,0,0,82
Yes,117904001,West Texas H S,117904,Plemons-Stinnett-Phillips CISD,117,Hutchinson County,16,Amarillo,62,62,62,0,0,0,100,100,0,0,0,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,17,17,17,0,0,0,100,100,0,0,0,71,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,43,43,43,0,0,0,100,100,0,0,0,88,20,20,20,0,0,0,100,100,0,0,0,85,42,42,42,0,0,0,100,100,0,0,0,81,32,32,32,0,0,0,100,100,0,0,0,84,30,30,30,0,0,0,100,100,0,0,0,80,10,10,10,0,0,0,100,100,0,0,0,70,0,0,0,0,0,0,.,.,.,.,.,.,15,15,15,0,0,0,100,100,0,0,0,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,0,0,0,100,100,0,0,0,80,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,8,8,8,0,0,0,100,100,0,0,0,75,62,62,62,0,0,0,100,100,0,0,0,82
No,118902001,Irion H S,118902,Irion County ISD,118,Irion County,15,San Angelo,23,23,23,0,0,0,100,100,0,0,0,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,19,19,19,0,0,0,100,100,0,0,0,79,7,7,7,0,0,0,100,100,0,0,0,86,16,16,16,0,0,0,100,100,0,0,0,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-3,-3,-3,-3,100,100,0,0,0,79,8,8,8,0,0,0,100,100,0,0,0,63,0,0,0,0,0,0,.,.,.,.,.,.,22,22,22,0,0,0,100,100,0,0,0,77,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,0,0,0,100,100,0,0,0,40,23,23,23,0,0,0,100,100,0,0,0,78
Yes,118902001,Irion H S,118902,Irion County ISD,118,Irion County,15,San Angelo,23,23,23,0,0,0,100,100,0,0,0,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,19,19,19,0,0,0,100,100,0,0,0,79,7,7,7,0,0,0,100,100,0,0,0,86,16,16,16,0,0,0,100,100,0,0,0,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-3,-3,-3,-3,100,100,0,0,0,79,8,8,8,0,0,0,100,100,0,0,0,63,0,0,0,0,0,0,.,.,.,.,.,.,22,22,22,0,0,0,100,100,0,0,0,77,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,0,0,0,100,100,0,0,0,40,23,23,23,0,0,0,100,100,0,0,0,78
